DMS Customer,Outlet Name,Latitude,Longitude,Channel,Apr'24,May'24,Jun'24,Jul'24,Aug'24,Sep'24,Oct'24,Nov'24,Dec'24,Jan'25,Feb'25,Mar'25,Annual Sale,Apr'24_Active,May'24_Active,Jun'24_Active,Jul'24_Active,Aug'24_Active,Sep'24_Active,Oct'24_Active,Nov'24_Active,Dec'24_Active,Jan'25_Active,Feb'25_Active,Mar'25_Active,Churn,KITCHEN CLEANER,SURFACE DISINFECTANT,YOGA BAR,AGARBATTI,ANTISEPTIC LIQUID,ATTA,BISCUITS,BREAKFAST CEREALS,CHOCOLATES,CONFECTIONERY,CREAM,DEODORANT,FLOOR CLEANER,GHEE,HAND SANITIZER,HAND WASH,JUICES,MATCHES,NOODLES,OTHER PC PRODUCTS,PASTA,SALT,SHOWER GEL,SNACKS-BINGO,SPICES,TALC,TOILET SOAP,Pop Density (#/km2),Building Count,% built up area,Build Area growth %,Average Rent,Road_Density_m_per_sqkm,Intersection_Count,School,Corporate,Hotel,Temple,University,POI,Total Retail Outlet,months_active,growth_rate,cv,expected_loss,cum_loss,cum_share
AH3073CIS659KH4109,DIPIKA SUPER 2773362 / 9426857802,21.204818,72.800496,Retail,25914.78,24051.94,27048.539392,42332.51476099998,52732.29499999999,34468.437151,28916.813262,34722.2515,39573.4041,25383.2673,23192.4918,9790.310300000003,368127.044566,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,17365.85394,1069.3594,111175.276163,80449.917065,54008.0308,1239.829,2792.2765,0.0,2390.1509,0.0,0.0,0.0,7392.955193,3702.604344,11789.056824,6973.42779,1474.15,1777.505781,0.0,6437.147764,8057.755369,0.0,0.0,50031.747733,13397.11328125,217.443334070505,36.45660548400572,22.6136455102052,19.79,57851.84754842793,111.0,0.0,0.0,0.0,0.0,0.0,74.0,148.0,12,-0.6222113288246851,0.3591508134108012,229052.81757571493,23531373.587563008,0.3246064564760691
AH3073CIS659KH3625,SRI HANUMAN,21.192164,72.80254,Retail,23477.79000000001,21391.09,21143.43,22229.55,25130.45677200001,25095.63,24750.6764,25808.1047,27233.5886,19859.28419999999,17816.9483,2731.3119,256667.860872,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,818.7812,2757.8032,0.0,146788.739472,50262.5228,341.4871,1446.464,2733.0922,0.0,910.373,0.0,0.0,0.0,5645.9074,2546.122,19992.9346,7656.5539,0.0,1350.0166,0.0,0.0,5542.2889,0.0,0.0,7874.7745,8555.3564453125,193.908085958081,32.79191959204933,24.8211798043339,19.74,55467.32598022431,77.0,0.0,0.0,0.0,0.0,0.0,44.0,88.0,12,-0.8836640118170883,0.3026874898999404,226808.15164266177,23758181.73920567,0.3277351897023999
AH3073CIS659KH3885,MUNNA GENRAL,21.211395,72.797303,Retail,0.0,18266.94,4900.900000000001,39467.44,33768.389299,22641.37,16411.7484,18950.2323,42783.9925,21568.3358,8488.7443,705.5992999999999,227953.691899,0,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,42617.59649,0.0,0.0,38246.321931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0898,0.0,0.0,0.0,0.0,146907.683678,0.0,0.0,0.0,10913.8359375,150.820756420102,30.43883759161236,42.1659863288097,12.46,44751.45734452462,70.0,0.0,0.0,0.0,0.0,0.0,71.0,142.0,11,-0.9613728790919026,0.6547625665237589,219148.49708057015,23977330.23628624,0.33075826087224347
AH2886ITC2575827,A,21.207197,72.870526,Retail,64984.56,67962.2,33517.45,79668.33139400001,25190.17,27701.38,81692.9707,46609.45159999999,28412.8542,39883.67289999999,52642.32409999999,41604.353,589869.717894,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,568518.5102049999,0.0,4134.882900000001,3045.3072,0.0,0.0,0.0,0.0,0.0,0.0,3252.6051,0.0,10235.366769,0.0,683.04572,0.0,0.0,0.0,0.0,0.0,0.0,11842.1494140625,424.051414619796,57.24249613928919,14.0826316369535,12.99,72397.81277700479,176.0,0.0,0.0,0.0,1.0,0.0,87.0,172.0,12,-0.3597809541220197,0.40986469818525423,212223.8899115899,24189554.12619783,0.3336858096881859
AH3123ITC17212302,MD MART,21.174984,72.877687,Retail,46517.709898,53164.90244200001,52395.95,0.0,0.0,27.48,29261.3042,12856.9279,42210.1024,42104.3668,25596.2805,15698.4924,319833.51654,1,1,1,0,0,1,1,1,1,1,1,1,0,0.0,0.0,3955.2444,0.0,0.0,142850.193577,119657.090686,5175.981588,4112.1486,1372.286988,0.0,0.0,0.0,0.0,0.0,0.0,11424.016515,0.0,30475.504186,0.0,0.0,0.0,0.0,811.05,0.0,0.0,0.0,8729.810546875,141.233050846692,26.37360693849056,26.6089135843112,9.93,58585.70204694157,95.0,0.0,0.0,0.0,0.0,0.0,80.0,161.0,10,-0.6625265423765927,0.569317028290674,211898.19384939296,24401452.320047222,0.336608865649334
AH3123ITC1721789,NAVARANG SUPER STORES,21.151292,72.837195,Retail,38488.02379500001,5150.34,34934.55,26413.79,36390.99000000001,3929.76,36890.55469999999,6578.583600000001,33614.02509999999,22189.321,13771.0994,8548.902300000002,266899.939895,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,10428.3155,0.0,57978.3075,158737.798995,2954.3011,4537.21,10617.3067,0.0,0.0,0.0,0.0,0.0,95.5,2168.1608,3711.2496,8115.418900000001,0.0,0.0,0.0,0.0,6636.6201,0.0,0.0,919.7507,13676.4609375,364.789629712218,67.4603541028164,10.5753851277927,9.39,110941.2335416103,196.0,0.0,0.0,0.0,0.0,0.0,35.0,71.0,12,-0.7778814951493724,0.6239660413167378,207616.52430080026,24609068.84434802,0.3394728575879423
AH3123ITC172SFA012500045,@VIVEK AGRO PRODUCTS,21.169792,72.844713,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229232.3794,325376.6745,163672.8358,718281.8896999999,0,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718281.8896999999,0.0,0.0,0.0,12183.173828125,250.681121869811,55.1308781104652,12.5817284110669,14.99,37212.42443527143,44.0,0.0,0.0,0.0,0.0,0.0,67.0,135.0,3,-0.2859960000921219,0.3396962665796756,205425.74739281068,24814494.59174083,0.34230662858231264
AH3073CIS659KH3095,KRIBHCO KARMACHARI,21.183864,72.701625,Retail,33588.003802,20311.69,23803.542666,10343.11,11412.48,26794.25000000001,20653.57,21573.4643,21118.1331,22259.2582,3588.6848,2195.3268,217641.513668,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,9015.002884,4261.068600000001,119131.673908,19022.370992,282.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7257.840099999999,2918.493251,27231.886484,9189.262563,0.0,805.760928,0.0,1197.539526,0.0,0.0,0.0,17328.214432,3623.10791015625,85.9560061323939,12.42279512477108,40.3958434254782,13.25,38906.81930404701,20.0,0.0,0.0,0.0,0.0,0.0,13.0,27.0,12,-0.9346395572376882,0.5167715113282182,203416.3679711998,25017910.959712032,0.3451126809426076
AH3123ITC172140-EXP2019,DIPAK SUPER MART,21.141025,72.765143,Retail,82437.94000000002,84009.17000000001,78231.72,46241.87,90438.61544200004,74667.32,75920.4449,58491.52179999999,83749.0606,71324.8821,46823.29969999998,62990.13079999999,855325.9753420001,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,-0.0002,2335.2902,0.0,703864.023517,84345.068025,147.2097,103.3178,141.2847,0.0,314.5469000000001,0.0,0.0,0.0,44.09019999999998,656.3918,19832.232,19870.3793,0.0,148.7679,0.0,0.0,59.2199,0.0,0.0,23464.1536,9359.6845703125,72.8936692703262,17.6711930109166,41.6562499088852,25.79,21819.88328926412,8.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,12,-0.235908480973685,0.20496267845561214,201778.6515802668,25219689.6112923,0.347896141620679
AH2886ITC2579114-NEW,EVERYDAY MART,21.242132,72.845287,Retail,64600.60999999999,30923.91,-277.3199999999997,25258.45,38153.99000000001,27477.62,21422.813206,23138.8515,25956.8644,42533.21490000001,28941.9153,28313.978,356444.8973059999,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,542.4399999999999,150.0,154846.6677,83234.716706,2961.55,0.0,0.0,0.0,1060.8,0.0,0.0,0.0,4820.5708,11340.54,8529.3919,12988.2183,0.0,0.0,0.0,0.0,251.86,0.0,0.0,75718.1419,4573.634765625,81.2809411510465,13.16548117193332,32.7035919966455,11.43,30503.53782081257,49.0,0.0,0.0,0.0,0.0,0.0,42.0,84.0,11,-0.5617072656124987,0.3809884420925204,200217.6886072811,25419907.29989958,0.35065806940108657
AH3125CIS1614327G,JAI AMBE FARSAAN & BAKERY 8238818949,21.186451,72.83462,Retail,76952.78000000001,72485.31999999996,44154.280181,55284.24,87254.62000000002,59079.23,71123.8119,84493.3981,30701.2295,38222.6594,62601.06669999998,56167.2118,738519.847581,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,713433.824549,0.0,5343.5308,3715.016732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15251.2755,0.0,776.2,0.0,0.0,0.0,0.0,0.0,0.0,10592.8642578125,275.589782914368,49.258534702468,11.1424053838428,18.41,72488.59246392547,86.0,0.0,0.0,0.0,0.0,0.0,102.0,205.0,12,-0.270108087063258,0.2902311033477761,199480.18328835277,25619387.483187936,0.35340982357274503
AH3073CIS659KH9850,SARASWATI SUPER STORE,21.201196,72.778539,Retail,21121.329097,20314.07999999999,16973.97,17762.89246599999,25104.247,16334.07,26591.2013,26869.28189999999,25586.1626,20502.6664,13092.6474,3169.9787,233422.526863,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,11827.3484,0.0,157390.688708,23744.278402,1324.107056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2630.4605,1960.862,16670.931,2477.235697,0.0,0.0,0.0,3135.2747,0.0,0.0,0.0,12261.3404,11374.31640625,147.683170608914,27.48283780956412,25.990134557918,20.73,28962.4033096804,38.0,1.0,0.0,0.0,2.0,0.0,81.0,156.0,12,-0.8499157564638722,0.3481394177438979,198389.48349447516,25817776.96668241,0.35614653195058893
AH2886ITC25720002,PRIME STORE,21.215701,72.888134,Retail,85349.16,60375.05,7087.150124,-331.02,0.0,18419.95,43203.0174,911.6379,4064.1989,-1997.8642,-12768.6178,0.0,204312.662324,1,1,1,0,0,1,1,1,1,0,0,0,1,0.0,0.0,0.0,82.8,0.0,72668.7773,46137.54,1810.25,0.0,238.94,0.0,4307.4973,0.0,0.0,0.0,5488.016576,-16.08,5495.2909,5413.95,0.0,0.0,0.0,2455.187357,-458.42,0.0,0.0,60688.912891,11801.2646484375,261.382810887494,36.16146478464404,22.7869554440854,12.98,51168.20597061122,113.0,0.0,0.0,0.0,3.0,4.0,93.0,172.0,7,-0.9523815008841217,1.0359081632182814,194583.59999376186,26012360.566676173,0.3588307395956418
AH3073CIS659KH12899,ANKUR SUPER STORE,21.233489,72.785724,Retail,30256.36821300001,20754.54,21280.52,32321.39,37265.109218,31814.27568099999,33085.99229999999,34253.24789999999,35168.7352,32631.3352,11980.0488,0.0,320811.5625119999,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,0.0,2425.5854,2660.3806,0.0,187435.916285,73558.705197,1760.589056,619.92,4633.8964,0.0,182.566,0.0,0.0,0.0,86.4188,-387.27,14681.2674,9131.025574,0.0,4662.6536,0.0,0.0,5184.8186,0.0,0.0,14175.0896,9024.267578125,134.418189471583,23.17387020765148,31.2515263854543,13.43,39789.63935297916,68.0,1.0,0.0,1.0,0.0,0.0,40.0,77.0,11,-0.6040486843740475,0.2658887766367425,193785.80226735605,26206146.36894353,0.36150394192083996
AH3073CIS659KH12175,RAJESHWAR KARIYANA.9824519698,21.188864,72.767409,Retail,16736.34,18857.73000000001,20694.457548,17914.48,20855.433,24042.892,20848.4018,12528.8193,17364.2896,21297.55779999999,13816.1815,1388.0124,206344.594948,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,3029.6881,0.0,126658.430746,46988.481702,6273.9212,826.5559999999999,1759.4342,0.0,0.0,0.0,0.0,0.0,706.22,83.75,9178.0528,5840.3016,0.0,0.0,0.0,0.0,407.995,0.0,0.0,4591.7636,5046.265625,35.7487578403809,10.22667080677388,75.2702890693157,20.67,22916.01279929226,22.0,0.0,0.0,0.0,0.0,0.0,52.0,105.0,12,-0.9170659534879838,0.3459614849625916,189231.60271307942,26395377.97165661,0.3641143207744758
AH3073CIS659KH12997,AMBICA TRADING COMPNY,21.180906,72.710962,Retail,0.0,0.0,0.0,0.0,0.0,38934.66,48019.4299,32776.2133,46581.0736,40434.0657,13490.1036,6908.7894,227144.3355,0,0,0,0,0,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,227144.3355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4592.18359375,122.466861265983,21.8839119619694,20.3051950866432,13.29,37785.47448897469,43.0,0.0,0.0,0.0,0.0,0.0,48.0,96.0,7,-0.822554263989956,0.49688840678073654,186838.54170669013,26582216.513363298,0.36669168825074666
AH3073CIS659KH3644,NEW MAHADEV STORES,21.204912,72.800455,Retail,13986.0,19130.64999999999,13450.17,20053.037846,18745.61,9235.579999999998,35855.7334,17173.6954,3686.6451,41916.9489,10364.0893,1454.5179,205052.677846,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,503.4616,2634.7274,0.0,63058.7163,63152.5007,37991.125546,413.28,5223.947,0.0,787.1954000000001,0.0,0.0,0.0,1781.5504,1097.55,9016.7338,6335.823,0.0,955.4454000000001,0.0,170.97,1417.0368,0.0,0.0,10512.6145,13397.11328125,217.443334070505,36.45660548400572,22.6136455102052,19.79,57851.84754842793,111.0,0.0,0.0,0.0,0.0,0.0,74.0,148.0,12,-0.896001866151802,0.6920209619945094,183727.58200944026,26765944.095372736,0.3692261412069702
AH3123ITC17212128,SHREE MALLINATH PROVISION,21.175164,72.807854,Retail,59726.06,51612.64000000001,61862.39,44179.22,64654.456146,48149.94,68188.150293,41872.5823,62959.7601,37039.4265,40318.3132,42219.0897,622782.028239,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,1848.1633,7844.7152,0.0,547847.910682,0.0,3245.3787,0.0,-0.0006999999999948159,0.0,3925.5922,0.0,0.0,0.0,3403.2279,0.0,27246.5235,3144.080457,0.0,2343.3336,0.0,4065.5005,0.0,0.0,0.0,17867.6029,11530.2822265625,200.839737974763,36.89771599385841,18.7993427448002,0.0,51008.89354249876,80.0,0.0,0.0,0.0,0.0,0.0,87.0,174.0,12,-0.2931211317136893,0.21217434490101678,182550.5729283625,26948494.668301098,0.37174435776519404
AH3123ITC1725581,@SHUBHAM K,21.169683,72.84475,Retail,0.0,0.0,0.0,0.0,178426.79,0.0,0.0,0.0,0.0,59.0871,0.0,0.0,178485.8771,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,178426.79,0.0,59.0871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12183.173828125,250.681121869811,55.1308781104652,12.5817284110669,14.99,37212.42443527143,44.0,0.0,0.0,0.0,0.0,0.0,67.0,135.0,2,-0.9996688440115916,1.4132772218677239,178426.77043295203,27126921.43873405,0.37420568801755644
AH3123ITC1725693,NARAYAN SUPER STORE,21.151065,72.83438,Retail,33984.449011,24974.740085,20234.77,29704.816576,28809.06,24562.17,34722.774966,18188.5093,14880.2576,26749.4136,25014.4724,13458.5708,295284.004338,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,5104.4217,0.0,0.0,232171.845636,17762.433078,573.75,181.86,0.0,707.2,0.0,0.0,0.0,911.54,763.85,4453.072766,20858.332708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11795.69845,11645.345703125,292.762642680008,55.2931658982524,15.0230862764575,9.38,79315.859174495,169.0,0.0,0.0,0.0,0.0,0.0,39.0,79.0,12,-0.6039785492580925,0.27887897876687623,178345.20455918554,27305266.643293235,0.3766658930993394
AH3123ITC17212222,SK NAMKEEN,21.12582,72.85578,Retail,43516.911297,26696.51,14273.641386,35004.17000000001,14472.07,29913.45,-5740.71,21139.0963,22370.5485,20844.3451,14578.629,13107.5569,250176.218483,1,1,1,1,1,1,0,1,1,1,1,1,0,0.0,0.0,-0.0002,0.0,0.0,0.0,208608.413913,0.0,0.0,7559.208129,0.0,0.0,0.0,0.0,0.0,0.0,2540.72,0.0,31467.876641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11398.734375,263.290269619398,41.8196454434368,17.9944798293157,8.99,58531.45885897292,84.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,11,-0.6987939513780631,0.41936028764100336,174821.6282545572,27480088.271547794,0.3790774917700214
AH3073CIS659KH10552,NEW HUNY,21.193473,72.73671,Retail,18301.48,6866.370000000001,16260.98,20970.89000000001,19547.03600000001,21101.09899999999,18595.952123,21146.8514,19953.1826,16224.2627,7059.872100000001,1808.747,187836.722923,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,2284.678,6996.946625,150.0006,46555.2313,91682.4437,1145.633,826.56,5153.9382,0.0,2239.349298,0.0,0.0,0.0,0.0,3106.4294,5533.7414,9527.0404,0.0,1110.6792,0.0,0.0,3164.9154,0.0,0.0,8359.1364,6115.09619140625,132.174373980176,18.37547891050648,27.9052173893759,11.93,23097.3443830485,36.0,0.0,0.0,0.0,0.0,0.0,33.0,67.0,12,-0.9011693589807545,0.42239917707386737,169272.6991895655,27649360.97073736,0.3814125450493211
AH3073CIS659KH9560,ANKITA STORE,21.129626,72.65637,Retail,17485.534876,17952.03,16630.67999999999,18741.79,22224.869,22381.02999999999,25544.38329999999,6737.1762,7341.700000000001,30789.629,0.0,1727.0182,187555.840576,1,1,1,1,1,1,1,1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,27639.604692,92340.2513,5236.886139,206.64,8166.8385,0.0,0.0,0.0,0.0,0.0,0.0,1370.034245,0.0,41840.3987,0.0,399.18,0.0,0.0,10356.007,0.0,0.0,0.0,3364.48388671875,39.3388532256356,7.0075047987274,17.9908513240481,12.93,26146.99656522234,17.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11,-0.9012316058817655,0.5098000955664611,169031.25139481286,27818392.222132172,0.38374426764701874
AH2886ITC2578292,THE AMROLI V V KARYAKARI SAHAKARI MANDALI LTD  982,21.229621,72.838427,Retail,46258.6,44269.52583500001,40437.60999999999,49547.97536400001,33249.44,33462.7,24764.7539,34805.2813,29420.977,38241.7722,36166.9774,29088.5426,439714.155599,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,205641.522361,0.0,0.0,0.0,0.0,1246.2486,0.0,0.0,0.0,7043.4837,890.1,96811.595713,8858.5554,0.0,0.0,0.0,1395.940004,0.0,0.0,0.0,117826.709821,10972.4990234375,215.904997703452,44.34353117467681,23.0855240522847,9.94,50992.50230893945,100.0,1.0,0.0,0.0,2.0,0.0,84.0,163.0,12,-0.37117546575122523,0.20317135794707053,163211.10650186555,27981603.32863404,0.38599570353289964
AH2886ITC2570348-RCS2017,KHODIYAR WEFARS AND FARSAN,21.206845,72.84925,Retail,40155.40000000001,0.0,26227.11,12691.23,12981.87,10027.24,37173.7551,13348.8067,0.0,7957.6067,10703.0205,4056.2291,175322.2681,1,0,1,1,1,1,1,1,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,174748.5181,0.0,573.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11888.3310546875,187.822345402975,42.438415939954,18.0991590956335,10.91,50057.65832592112,78.0,0.0,0.0,0.0,0.0,0.0,76.0,152.0,10,-0.8989867091349882,0.7141959484085162,157612.3888373011,28139215.71747134,0.38816990721237565
AH3073CIS659KH3087,CHAMUNDA SUPER STOR,21.193502,72.736423,Retail,16128.67,11261.04,16894.91,17319.74,24744.365362,20513.77,20570.7097,18025.4792,20522.5785,17315.5056,8684.174500000001,3139.8849,195120.827762,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,12259.631909,0.0,102952.7865,30465.343805,9672.6484,0.0,6463.649361,0.0,2844.895838,0.0,0.0,0.0,1433.312249,640.81,3041.8676,9179.9765,0.0,0.0,0.0,0.0,2909.6616,0.0,0.0,13256.244,6115.09619140625,132.174373980176,18.37547891050648,27.9052173893759,11.93,23097.3443830485,36.0,0.0,0.0,0.0,0.0,0.0,33.0,67.0,12,-0.805322763749224,0.36484390446263415,157135.24427833015,28296350.96174967,0.39033752886195283
AH3073CIS659EXP23-31,BHAVIKA STORE,21.222019,72.777951,Retail,15528.95,21011.65,18712.31,26635.82,25460.41999199999,22973.08,25186.522404,16941.9796,25913.04819999999,8758.9528,1321.1045,4274.5655,212718.402996,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,6617.691485,0.0,144501.321279,34122.587293,496.72,0.0,241.26,0.0,851.513,0.0,0.0,0.0,2407.7319,0.0,12458.822609,3181.517332,0.0,478.6567,0.0,306.0074,1201.5145,0.0,0.0,5853.059498,10135.9951171875,239.67396884403,36.7275995344362,27.1444752658547,13.42,37752.12361800875,60.0,0.0,1.0,0.0,3.0,0.0,66.0,125.0,12,-0.7247357033153738,0.4921185682615028,154164.6214034292,28450515.5831531,0.39246417188521393
AH3123ITC172212,SHANKAR PROVISION,21.162258,72.841259,Retail,14071.41,18667.14,16203.77,20551.12,19693.25,15660.01,1327.06,20032.5762,12437.136,13561.6393,12072.5083,1068.6433,165346.2631,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,136321.0604,11279.5698,7187.1915,408.8754,5394.1201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4755.4459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11925.654296875,135.038016138385,52.4819123125644,17.0931210086262,14.97,36647.0405363461,26.0,0.0,0.0,0.0,0.0,0.0,75.0,151.0,12,-0.9240557058602568,0.47676449248161334,152789.15786022623,28603304.741013326,0.3945718409057417
AH3073CIS659KH12635,SHREE DEV NARAYAN,21.179897,72.714874,Retail,19430.84,19046.879047,14371.843631,18593.52,20125.38,14860.98,15702.1676,14796.4162,21054.9002,7212.0653,1905.1869,2092.3523,169192.531178,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,8602.0644,0.0,76985.689667,54322.610681,10456.832557,1446.472,3227.8554,0.0,3094.2195,0.0,0.0,0.0,297.976,1611.452638,389.85,4892.353535,0.0,0.0,0.0,0.0,176.3992,0.0,0.0,3688.7556,7234.9619140625,93.0562087341548,19.1838249110156,28.6351190905246,14.81,42205.97945773837,51.0,0.0,0.0,0.0,0.0,0.0,23.0,47.0,12,-0.8923179697840705,0.47903825645373677,150973.53592338102,28754278.276936706,0.3966544641038899
AH3123ITC1721106,HASTEE SMART RETAIL PVT.LTD.,21.191469,72.880312,Retail,115402.297113,115229.77,107751.19,131474.12,110950.13,79899.94,115301.3897,101252.3701,137706.0299,121027.162,54366.12669999999,102184.0172,1292544.542713,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,19191.5513,4371.1756,769952.603169,285979.195456,4006.027388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7633.9464,13276.553,23848.5057,57102.6478,0.0,0.0,0.0,5571.5809,256.19,0.0,0.0,101354.566,9583.2919921875,92.3422423656777,33.59247417376972,15.239619967394,12.93,30829.99604021354,9.0,0.0,0.0,0.0,0.0,0.0,71.0,143.0,12,-0.11454087348067914,0.20791544881018362,148049.180935032,28902327.45787174,0.3986967469238314
AH3123ITC1726070,ANAND TRADERS,21.157169,72.811216,Retail,39369.864841,41079.41999999999,40425.88,2303.15,28504.76,1484.19,0.0,2266.0461,3858.8966,3750.042,0.0,5128.424,168170.673541,1,1,1,1,1,1,0,1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,105182.9749,0.0,0.0,1138.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61747.168641,0.0,0.0,0.0,0.0,101.99,0.0,0.0,0.0,12359.587890625,206.672171552731,41.78660105095241,23.8174278228598,20.81,54793.11593385306,86.0,0.0,0.0,0.0,0.0,0.0,93.0,187.0,10,-0.869737322677824,1.0718152949855617,146264.3113584757,29048591.769230213,0.40071440813864806
AH3123ITC1725599,MAHESHWARY PROVISION,21.203708,72.805558,Retail,29650.97999999999,7428.949999999998,17518.11,23666.126678,19475.53,21884.833132,22275.8369,6794.769600000001,14022.8207,6637.4519,8620.558700000001,6089.376499999999,184065.34411,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,153114.116546,19141.038975,621.89,430.31,782.2746,0.0,0.0,0.0,0.0,0.0,0.0,96.4938,3552.55,3824.490489,0.0,668.269,0.0,0.0,713.9699999999996,0.0,0.0,1119.9407,12743.8505859375,258.465037662906,43.0723126922464,28.4011816694199,19.78,56798.27287265367,99.0,0.0,0.0,0.0,0.0,0.0,52.0,104.0,12,-0.7946315265127563,0.531357904537549,146264.12536822507,29194855.89459844,0.4027320667877991
AH3073CIS659KH7907,MAHALAXMI GENERAL STORE ,21.194759,72.662973,Retail,14888.96,14817.18,15523.107603,15297.53,27029.102,19473.88,22904.8733,14087.1445,18353.4504,19180.5467,14984.2937,4098.2734,200638.341603,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,697.4026,0.0,10454.741,104890.520403,30759.2914,1193.658,5193.8493,0.0,0.0,0.0,0.0,0.0,451.2574,160.8,77.97,29242.4914,0.0,0.0,0.0,193.3052,104.3992,0.0,0.0,17218.6557,5031.333984375,89.0396070694039,8.7975913995124,51.8433893026318,10.06,16866.43820754317,5.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,12,-0.7247441459980599,0.3327678445888208,145411.46353953326,29340267.358137973,0.4047379632874201
AH3123ITC17210559,& GUJARAT SUPER STORE FRESH,21.167392,72.816272,Retail,20220.215732,20244.96,20358.997626,23164.659216,12944.1,26797.965356,13606.7088,19716.40559999999,6559.5394,2709.4659,0.0,0.0,166323.01763,1,1,1,1,1,1,1,1,1,1,0,0,0,0.0,0.0,0.0,2288.1416,266.963414,89688.991655,33048.955769,4987.31087,1343.14,8787.477804,0.0,965.12,0.0,0.0,0.0,900.3082099999999,494.5,5903.7506,14772.177776,0.0,0.0,0.0,0.0,496.52,0.0,0.0,2379.659932,12022.228515625,235.472104798385,47.4024696258852,16.345713432945,15.92,61840.87486019907,124.0,0.0,0.0,0.0,0.0,0.0,70.0,141.0,10,-0.8660021269845833,0.45410283328196677,144036.08703407436,29484303.445172045,0.40672488698496073
